Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Nearest_Station,Station_Province,Distance_km,PAR_START,PAR_END,Duration_in_PAR_Hours,Max_Sustained_Wind_kph,Typhoon_Type,Max_24hr_Rainfall_mm,Total_Storm_Rainfall_mm,Min_Pressure_hPa,Weather_Station_Mapped,Weather_Records_Found,Weather_Days_Covered
DODONG,2023,3,PAMPANGA,MEXICO,59,203,0,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,19.15885798,2023-07-13,2023-07-15,47.0,65,TS,109.9,183.2,1001.0,1,3,3
DODONG,2023,3,PAMPANGA,MINALIN,2294,11548,0,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,31.14920289,2023-07-13,2023-07-15,47.0,65,TS,109.9,183.2,1001.0,1,3,3
FABIAN,2021,3,PAMPANGA,GUAGUA,15,50,2,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,25.4528312,2021-07-16,2021-07-23,188.0,150,TY,100.4,272.1,1000.9,1,8,8
FABIAN,2021,3,PAMPANGA,LUBAO,2869,10670,15,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,33.03024095,2021-07-16,2021-07-23,188.0,150,TY,100.4,272.1,1000.9,1,8,8
FABIAN,2021,3,PAMPANGA,MACABEBE,32,104,3,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,36.0647718,2021-07-16,2021-07-23,188.0,150,TY,100.4,272.1,1000.9,1,8,8
FABIAN,2021,3,PAMPANGA,MASANTOL,12151,60037,26,0,0,0,0,2,2,0,0.0,CLARK AIRPORT,PAMPANGA,41.32471799,2021-07-16,2021-07-23,188.0,150,TY,100.4,272.1,1000.9,1,8,8
FABIAN,2021,3,PAMPANGA,MINALIN,3,1,1,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,31.14920289,2021-07-16,2021-07-23,188.0,150,TY,100.4,272.1,1000.9,1,8,8
FABIAN,2021,3,PAMPANGA,SASMUAN,48,217,2,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,35.16452469,2021-07-16,2021-07-23,188.0,150,TY,100.4,272.1,1000.9,1,8,8
JOLINA,2021,3,PAMPANGA,SAN FERNANDO,4,18,1,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,19.66599544,2021-09-06,2021-09-09,103.0,120,TY,63.4,113.80000000000001,1004.3,1,4,4
KARDING,2022,3,PAMPANGA,ANGELES,115,417,7,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,5.364168547,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,APALIT,1583,5157,1,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,37.28142946,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,ARAYAT,1343,3491,5,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,23.58420819,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,BACOLOR,29,127,1,0,0,0,0,0,0,0,59467.0,CLARK AIRPORT,PAMPANGA,20.05446085,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,CANDABA,8487,36891,10,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,38.3065341,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,FLORIDABLANCA,14,61,2,0,0,0,0,0,0,0,6708.1,CLARK AIRPORT,PAMPANGA,23.36922009,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,GUAGUA,0,0,0,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,25.4528312,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,LUBAO,96,292,4,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,33.03024095,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,MABALACAT,79,329,3,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,4.643612489,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,MACABEBE,7817,31403,15,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,36.0647718,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,MAGALANG,0,0,0,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,15.20885037,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,MASANTOL,279,1020,14,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,41.32471799,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,MEXICO,16,86,3,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,19.15885798,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,MINALIN,299,1182,5,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,31.14920289,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,PORAC,45,210,2,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,12.27447096,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,SAN FERNANDO,0,0,0,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,19.66599544,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,SAN LUIS,196,792,0,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,34.10784161,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,SAN SIMON,2057,7484,2,0,0,0,0,0,0,0,1010586.0,CLARK AIRPORT,PAMPANGA,34.54929117,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,SANTA ANA,4,20,1,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,26.92166769,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,SANTA RITA,0,0,0,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,20.45040088,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,SANTO TOMAS,0,0,0,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,29.20174165,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,PAMPANGA,SASMUAN,52,166,5,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,35.16452469,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KIKO,2021,3,PAMPANGA,APALIT,2147,8335,3,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,37.28142946,2021-09-07,2021-09-12,116.0,215,STY,63.4,189.9,1004.3,1,6,6
KIKO,2021,3,PAMPANGA,CANDABA,1832,8436,6,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,38.3065341,2021-09-07,2021-09-12,116.0,215,STY,63.4,189.9,1004.3,1,6,6
KIKO,2021,3,PAMPANGA,MASANTOL,1480,7202,16,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,41.32471799,2021-09-07,2021-09-12,116.0,215,STY,63.4,189.9,1004.3,1,6,6
PAENG,2022,3,PAMPANGA,ANGELES,78,303,3,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,5.364168547,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,PAMPANGA,APALIT,1792,6907,6,0,0,0,0,6,6,0,1019600.0,CLARK AIRPORT,PAMPANGA,37.28142946,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,PAMPANGA,ARAYAT,147,574,1,0,0,0,0,0,0,0,117600.0,CLARK AIRPORT,PAMPANGA,23.58420819,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,PAMPANGA,BACOLOR,431,2202,1,0,0,0,0,0,0,0,567600.0,CLARK AIRPORT,PAMPANGA,20.05446085,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,PAMPANGA,CANDABA,1979,8950,0,0,0,0,5,0,5,0,0.0,CLARK AIRPORT,PAMPANGA,38.3065341,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,PAMPANGA,FLORIDABLANCA,5,15,1,0,0,0,0,2,2,0,0.0,CLARK AIRPORT,PAMPANGA,23.36922009,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,PAMPANGA,GUAGUA,15,59,1,0,0,0,0,0,0,0,4500.0,CLARK AIRPORT,PAMPANGA,25.4528312,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,PAMPANGA,LUBAO,1274,3895,4,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,33.03024095,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,PAMPANGA,MACABEBE,192,588,14,0,0,0,0,0,0,0,901200.0,CLARK AIRPORT,PAMPANGA,36.0647718,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,PAMPANGA,MASANTOL,15049,30377,14,0,0,0,0,0,0,0,2573400.0,CLARK AIRPORT,PAMPANGA,41.32471799,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,PAMPANGA,MEXICO,1,8,1,0,0,0,0,1,1,0,0.0,CLARK AIRPORT,PAMPANGA,19.15885798,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,PAMPANGA,MINALIN,1827,6627,3,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,31.14920289,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,PAMPANGA,SAN LUIS,7,23,3,0,0,0,0,7,7,0,0.0,CLARK AIRPORT,PAMPANGA,34.10784161,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,PAMPANGA,SASMUAN,163,527,4,0,0,0,0,0,0,0,1630838.0,CLARK AIRPORT,PAMPANGA,35.16452469,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PEPITO,2020,3,PAMPANGA,MASANTOL,14157,68467,26,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,41.32471799,2020-10-19,2020-10-22,80.0,120,TY,36.6,70.71000000000001,999.7,1,4,4
QUINTA,2020,3,PAMPANGA,ARAYAT,252,1175,2,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,23.58420819,2020-10-23,2020-10-27,71.0,150,TY,65.0,119.6,1002.2,1,5,5
QUINTA,2020,3,PAMPANGA,CANDABA,5411,21441,12,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,38.3065341,2020-10-23,2020-10-27,71.0,150,TY,65.0,119.6,1002.2,1,5,5
QUINTA,2020,3,PAMPANGA,MACABEBE,11935,50572,23,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,36.0647718,2020-10-23,2020-10-27,71.0,150,TY,65.0,119.6,1002.2,1,5,5
QUINTA,2020,3,PAMPANGA,MASANTOL,13337,67378,26,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,41.32471799,2020-10-23,2020-10-27,71.0,150,TY,65.0,119.6,1002.2,1,5,5
QUINTA,2020,3,PAMPANGA,SAN LUIS,2007,9330,8,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,34.10784161,2020-10-23,2020-10-27,71.0,150,TY,65.0,119.6,1002.2,1,5,5
QUINTA,2020,3,PAMPANGA,SAN SIMON,1460,4567,4,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,34.54929117,2020-10-23,2020-10-27,71.0,150,TY,65.0,119.6,1002.2,1,5,5
ROLLY,2020,3,PAMPANGA,ANGELES,20,97,3,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,5.364168547,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,PAMPANGA,APALIT,1562,6259,6,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,37.28142946,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,PAMPANGA,ARAYAT,298,1411,2,0,0,0,0,0,0,0,16080.0,CLARK AIRPORT,PAMPANGA,23.58420819,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,PAMPANGA,CANDABA,5518,21862,12,0,0,0,0,0,0,0,7000.0,CLARK AIRPORT,PAMPANGA,38.3065341,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,PAMPANGA,FLORIDABLANCA,2,12,1,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,23.36922009,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,PAMPANGA,GUAGUA,37,170,1,0,0,0,0,0,0,0,451770.0,CLARK AIRPORT,PAMPANGA,25.4528312,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,PAMPANGA,LUBAO,208,740,8,0,0,0,0,0,0,0,260949.0,CLARK AIRPORT,PAMPANGA,33.03024095,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,PAMPANGA,MACABEBE,12193,51575,23,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,36.0647718,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,PAMPANGA,MAGALANG,27,142,1,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,15.20885037,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,PAMPANGA,MASANTOL,13877,69563,26,0,0,0,0,0,0,0,828050.0,CLARK AIRPORT,PAMPANGA,41.32471799,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,PAMPANGA,PORAC,174,663,3,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,12.27447096,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,PAMPANGA,SAN FERNANDO,12,59,3,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,19.66599544,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,PAMPANGA,SAN LUIS,2075,9725,9,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,34.10784161,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,PAMPANGA,SAN SIMON,3560,11881,8,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,34.54929117,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,PAMPANGA,SANTA ANA,8,35,3,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,26.92166769,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,PAMPANGA,SASMUAN,243,765,4,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,35.16452469,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
DODONG,2023,3,TARLAC,VICTORIA,1,5,1,0,0,0,0,0,0,0,800.0,CABANATUAN,NUEVA ECIJA,39.87466233,2023-07-13,2023-07-15,47.0,65,TS,60.5,103.1,1001.6,1,3,3
FLORITA,2022,3,TARLAC,CAMILING,1,8,1,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,58.39823346,2022-08-21,2022-08-24,74.0,110,STS,66.3,76.21000000000001,1002.2,1,4,4
KARDING,2022,3,TARLAC,ANAO,3,9,0,0,0,0,0,0,0,0,0.0,CABANATUAN,NUEVA ECIJA,53.76347099,2022-09-22,2022-09-26,114.0,195,STY,55.8,73.3,996.4,1,5,5
KARDING,2022,3,TARLAC,BAMBAN,290,1150,4,0,0,0,0,0,0,0,137930.0,CLARK AIRPORT,PAMPANGA,11.22915395,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,TARLAC,CAMILING,518,2006,30,0,0,0,0,0,0,0,123900.0,CLARK AIRPORT,PAMPANGA,58.39823346,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,TARLAC,CAPAS,1904,7191,3,0,0,0,0,0,0,0,346900.0,CLARK AIRPORT,PAMPANGA,20.31541641,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,TARLAC,CONCEPCION,2231,7153,1,0,0,0,0,0,0,0,10680.0,CLARK AIRPORT,PAMPANGA,20.55526265,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,TARLAC,GERONA,387,1517,4,0,0,0,0,0,0,0,4040.0,CLARK AIRPORT,PAMPANGA,46.15143186,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,TARLAC,LA PAZ,656,2661,3,0,0,0,0,0,0,0,196920.0,CLARK AIRPORT,PAMPANGA,33.4680901,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,TARLAC,MAYANTOC,143,609,0,0,0,0,0,0,0,0,0.0,IBA,ZAMBALES,44.12395949,2022-09-22,2022-09-26,114.0,195,STY,136.2,151.2,993.2,1,5,5
KARDING,2022,3,TARLAC,MONCADA,60,221,2,0,0,0,0,0,0,0,19938.1,CABANATUAN,NUEVA ECIJA,59.62972214,2022-09-22,2022-09-26,114.0,195,STY,55.8,73.3,996.4,1,5,5
KARDING,2022,3,TARLAC,PANIQUI,22,103,1,0,0,0,0,0,0,0,25500.0,CLARK AIRPORT,PAMPANGA,54.11820948,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,TARLAC,PURA,343,1387,0,0,0,0,0,0,0,0,101956.5,CABANATUAN,NUEVA ECIJA,45.51870296,2022-09-22,2022-09-26,114.0,195,STY,55.8,73.3,996.4,1,5,5
KARDING,2022,3,TARLAC,RAMOS,265,1089,2,0,0,0,0,0,0,0,4500.0,CABANATUAN,NUEVA ECIJA,49.45543338,2022-09-22,2022-09-26,114.0,195,STY,55.8,73.3,996.4,1,5,5
KARDING,2022,3,TARLAC,SAN CLEMENTE,79,292,0,0,0,0,0,0,0,0,10540.0,IBA,ZAMBALES,53.8367288,2022-09-22,2022-09-26,114.0,195,STY,136.2,151.2,993.2,1,5,5
KARDING,2022,3,TARLAC,SAN JOSE,0,0,0,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,36.44551741,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,TARLAC,SAN MANUEL,0,0,0,0,0,0,0,0,0,0,0.0,CABANATUAN,NUEVA ECIJA,60.57052794,2022-09-22,2022-09-26,114.0,195,STY,55.8,73.3,996.4,1,5,5
KARDING,2022,3,TARLAC,SANTA IGNACIA,221,955,0,0,0,0,0,0,0,0,55250.0,CLARK AIRPORT,PAMPANGA,45.7061851,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,TARLAC,TARLAC CITY,0,0,0,0,0,0,0,0,0,0,0.0,CLARK AIRPORT,PAMPANGA,33.49927946,2022-09-22,2022-09-26,114.0,195,STY,125.2,146.9,994.6,1,5,5
KARDING,2022,3,TARLAC,VICTORIA,1642,6648,9,0,0,0,0,0,0,0,69500.0,CABANATUAN,NUEVA ECIJA,39.87466233,2022-09-22,2022-09-26,114.0,195,STY,55.8,73.3,996.4,1,5,5
PAENG,2022,3,TARLAC,BAMBAN,6,26,2,0,0,0,0,6,6,0,0.0,CLARK AIRPORT,PAMPANGA,11.22915395,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,TARLAC,CAPAS,100,383,2,0,0,0,0,0,0,0,35000.0,CLARK AIRPORT,PAMPANGA,20.31541641,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,TARLAC,CONCEPCION,173,780,3,0,0,0,0,0,0,0,95150.0,CLARK AIRPORT,PAMPANGA,20.55526265,2022-10-26,2022-10-31,124.7,110,STS,109.2,230.70000000000002,990.5,1,6,6
PAENG,2022,3,TARLAC,RAMOS,7,43,4,0,0,0,0,5,5,0,0.0,CABANATUAN,NUEVA ECIJA,49.45543338,2022-10-26,2022-10-31,124.7,110,STS,54.2,77.80000000000001,992.5,1,6,6
PAENG,2022,3,TARLAC,SAN MANUEL,10,57,3,0,0,0,0,10,10,0,5000.0,CABANATUAN,NUEVA ECIJA,60.57052794,2022-10-26,2022-10-31,124.7,110,STS,54.2,77.80000000000001,992.5,1,6,6
QUINTA,2020,3,TARLAC,LA PAZ,599,2651,2,0,0,0,0,0,0,0,52879.0,CLARK AIRPORT,PAMPANGA,33.4680901,2020-10-23,2020-10-27,71.0,150,TY,65.0,119.6,1002.2,1,5,5
ROLLY,2020,3,TARLAC,BAMBAN,141,690,1,0,0,0,0,0,0,0,48500.0,CLARK AIRPORT,PAMPANGA,11.22915395,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,TARLAC,CONCEPCION,1556,7829,5,0,0,0,0,0,0,0,544600.0,CLARK AIRPORT,PAMPANGA,20.55526265,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,TARLAC,LA PAZ,622,2788,3,0,0,0,0,0,0,0,68387.0,CLARK AIRPORT,PAMPANGA,33.4680901,2020-10-29,2020-11-03,122.0,225,STY,22.4,40.3,1002.9,1,6,6
ROLLY,2020,3,TARLAC,MONCADA,33,106,2,0,0,0,0,0,0,0,23136.0,CABANATUAN,NUEVA ECIJA,59.62972214,2020-10-29,2020-11-03,122.0,225,STY,13.4,20.8,1003.5,1,6,6
DANTE,2021,3,ZAMBALES,SAN MARCELINO,4,13,1,0,0,0,0,0,0,0,0.0,SUBIC BAY,ZAMBALES,25.94837784,2021-05-30,2021-06-05,154.0,75,TS,60.3,137.71,1003.8,1,7,7
DODONG,2023,3,ZAMBALES,BOTOLAN,30,110,2,0,0,0,0,0,0,15,7025.7,IBA,ZAMBALES,26.45755076,2023-07-13,2023-07-15,47.0,65,TS,222.9,594.3,1000.4,1,3,3
DODONG,2023,3,ZAMBALES,CABANGAN,27,107,3,0,0,0,0,0,0,26,7025.7,IBA,ZAMBALES,24.33041104,2023-07-13,2023-07-15,47.0,65,TS,222.9,594.3,1000.4,1,3,3
DODONG,2023,3,ZAMBALES,CANDELARIA,1179,4000,10,0,0,0,0,0,0,0,0.0,IBA,ZAMBALES,36.44857094,2023-07-13,2023-07-15,47.0,65,TS,222.9,594.3,1000.4,1,3,3
DODONG,2023,3,ZAMBALES,CASTILLEJOS,13,33,1,0,0,0,0,0,0,0,0.0,SUBIC BAY,ZAMBALES,17.41924246,2023-07-13,2023-07-15,47.0,65,TS,124.5,273.9,1001.2,1,3,3
DODONG,2023,3,ZAMBALES,IBA,128,566,7,0,0,0,0,0,0,86,53830.92,IBA,ZAMBALES,9.748532873,2023-07-13,2023-07-15,47.0,65,TS,222.9,594.3,1000.4,1,3,3
DODONG,2023,3,ZAMBALES,MASINLOC,181,631,6,0,0,0,0,0,0,14,40280.68,IBA,ZAMBALES,21.38899741,2023-07-13,2023-07-15,47.0,65,TS,222.9,594.3,1000.4,1,3,3
DODONG,2023,3,ZAMBALES,PALAUIG,18,73,4,0,0,0,0,0,0,9,4215.42,IBA,ZAMBALES,15.65438684,2023-07-13,2023-07-15,47.0,65,TS,222.9,594.3,1000.4,1,3,3
DODONG,2023,3,ZAMBALES,SAN ANTONIO,51,185,4,0,0,0,0,0,0,0,0.0,SUBIC BAY,ZAMBALES,21.0950314,2023-07-13,2023-07-15,47.0,65,TS,124.5,273.9,1001.2,1,3,3
DODONG,2023,3,ZAMBALES,SAN FELIPE,47,238,2,0,0,0,0,0,0,0,0.0,IBA,ZAMBALES,32.48536772,2023-07-13,2023-07-15,47.0,65,TS,222.9,594.3,1000.4,1,3,3
DODONG,2023,3,ZAMBALES,SAN NARCISO,6,20,1,0,0,0,0,0,0,0,0.0,SUBIC BAY,ZAMBALES,29.69097508,2023-07-13,2023-07-15,47.0,65,TS,124.5,273.9,1001.2,1,3,3
DODONG,2023,3,ZAMBALES,SANTA CRUZ,8,28,0,0,0,0,0,0,0,0,0.0,IBA,ZAMBALES,54.7913215,2023-07-13,2023-07-15,47.0,65,TS,222.9,594.3,1000.4,1,3,3
DODONG,2023,3,ZAMBALES,SUBIC,38,148,2,0,0,0,0,0,0,0,0.0,SUBIC BAY,ZAMBALES,11.28006959,2023-07-13,2023-07-15,47.0,65,TS,124.5,273.9,1001.2,1,3,3
FABIAN,2021,3,ZAMBALES,CASTILLEJOS,18,58,1,0,0,0,0,0,0,0,7200.0,SUBIC BAY,ZAMBALES,17.41924246,2021-07-16,2021-07-23,188.0,150,TY,152.0,634.7,1001.2,1,8,8
FABIAN,2021,3,ZAMBALES,PALAUIG,11,40,2,0,0,0,0,0,0,0,0.0,IBA,ZAMBALES,15.65438684,2021-07-16,2021-07-23,188.0,150,TY,213.6,770.5,1001.3,1,8,8
FABIAN,2021,3,ZAMBALES,SAN ANTONIO,4,23,1,0,0,0,0,0,0,0,4200.0,SUBIC BAY,ZAMBALES,21.0950314,2021-07-16,2021-07-23,188.0,150,TY,152.0,634.7,1001.2,1,8,8
FABIAN,2021,3,ZAMBALES,SAN FELIPE,466,704,1,0,0,0,0,0,0,0,0.0,IBA,ZAMBALES,32.48536772,2021-07-16,2021-07-23,188.0,150,TY,213.6,770.5,1001.3,1,8,8
